repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,review_time,num_approvals,review_sentiment_score,code_quality_issues,code_quality_rate
9,41,-0.10530288843637803,-0.16863362306338328,-0.026976717719441948,-0.08823411830740127,-0.22249002439131668,-0.35104269677668554,0,0.19436563714352698,0.8860023907569763,0,-0.43054762884196385,0.45223834245389477,-0.10350871028956493,-0.9207850169785216,-0.3934077187560706,3,7
9,39,-0.014719601951448082,-0.09810636623338993,-0.021458338446052785,-0.08314678863457693,-0.2668985790368669,-0.35104269677668554,1,-0.19148075391778724,1.8387811865281734,1,0.23667475195627974,0.44829349553419484,-0.1197725839102973,0.41241554736583524,-0.3934077187560706,4,7
9,54,-0.10530288843637803,-0.16863362306338328,-0.02597337603337119,-0.06788479961610391,-0.22249002439131668,-0.35104269677668554,0,0.0014424416128698738,-1.0195552007854176,0,-0.43138061558453344,-1.8975754727141616,-0.12327974538032278,-0.9207850169785216,1.3550159013208996,3,7
9,101,1.9069401184788515,-0.16863362306338328,-0.016692465437216687,-0.06534113477969175,-0.2785038495919679,0.4996510689622267,0,-0.38440394944844436,-0.06677640501422066,1,-0.42138477467369834,-0.5931460912666452,-0.12214648161415737,0.41241554736583524,-0.3934077187560706,3,7
9,56,-0.0032169623978061846,-0.09810636623338993,-0.027729223983995015,-0.0856904534709891,-0.18060007150610952,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.43138061558453344,0.21094520586556914,-0.10680628201516616,0.41241554736583524,-0.3934077187560706,4,7
9,72,-0.018314176811961177,-0.09810636623338993,0.008391076714552236,-0.08060312379816477,0.014627744211945636,-0.35104269677668554,1,0.38728883267418407,0.8860023907569763,1,0.23667475195627974,0.445006123101111,0.03402402717497683,0.41241554736583524,-0.3934077187560706,4,5
9,40,0.11396617805492065,-0.09810636623338993,-0.0006389984600845768,-0.01701150288786054,1.337757612436524,0.4996510689622267,1,0.38728883267418407,-0.06677640501422066,1,-0.4238837349014071,-1.0599529767644962,0.3361057126069887,1.745616111710192,-1.8444140480104028,4,7
9,37,0.667530706573937,0.9598024862165101,-0.023966692661229676,-0.04753548092480656,-0.034855936826071514,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.43096412221324865,-0.23022017465423095,-0.08472659013658201,0.41241554736583524,-0.3934077187560706,19,8
9,60,-0.019033091784063795,-0.16863362306338328,-0.026725882297924258,-0.07805945896175259,0.6222340984160754,0.07430418609277059,0,-0.38440394944844436,-0.06677640501422066,1,-0.43096412221324865,0.2194923741915862,0.013414501039890342,0.41241554736583524,-0.3934077187560706,3,4
9,63,-0.09308133391063352,-0.09810636623338993,-0.02321418639667661,-0.09077778314381343,-0.2516300462467499,-0.35104269677668554,1,-0.5773271449791014,-0.06677640501422066,1,-0.41138893376286323,-0.44718675523773926,-0.11756627876199764,0.41241554736583524,-0.3934077187560706,4,7
9,59,-0.10530288843637803,-0.16863362306338328,-0.018448313387840514,-0.09077778314381343,-0.2787305150324972,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.4251332150152615,0.25170862403580396,-0.12233705376362443,0.41241554736583524,-0.3934077187560706,3,3
9,68,-0.21098338933546298,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.2164733646304972,-0.35104269677668554,1,-0.5773271449791014,-0.06677640501422066,1,-0.3972281591391802,0.807932039713525,-0.11239692666605934,0.41241554736583524,-0.3934077187560706,3,6
9,49,-0.040600540947142355,-0.16863362306338328,-0.027980059405512705,-0.09077778314381343,-0.2783007224856474,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.4390888527215611,-0.1221661595422728,0.41241554736583524,-0.3934077187560706,3,7
9,69,-0.09451916385483876,-0.16863362306338328,-0.024468363504265053,-0.09077778314381343,0.12036717221887122,-0.35104269677668554,0,-0.38440394944844436,-0.06677640501422066,1,-0.41138893376286323,-0.4498166531842067,-0.061979697634915724,0.41241554736583524,-0.7938646635579443,3,7
9,60,0.006847847211630477,-0.09810636623338993,-0.019953325916946648,-0.04244815125198223,0.07724843110894847,0.4996510689622267,1,-0.19148075391778724,-0.06677640501422066,1,-0.3972281591391802,0.8053021417670584,-0.07619733086490493,0.41241554736583524,1.0693002735001786,4,6
9,80,-0.030535731337705693,-0.16863362306338328,-0.027980059405512705,-0.09077778314381343,-0.2411676925860102,-0.35104269677668554,0,-0.38440394944844436,-0.06677640501422066,1,-0.43054762884196385,0.16557946628901718,-0.12013114481521969,0.41241554736583524,-0.3934077187560706,3,7
9,47,0.12834447749697303,-0.09810636623338993,-0.024970034347300434,-0.08823411830740127,-0.19181390828121944,0.4996510689622267,1,0.38728883267418407,1.8387811865281734,1,-0.42263425478755273,-1.0244493544871949,-0.12006762076545018,1.745616111710192,0.24482053519840596,4,7
9,73,-0.06144907513811829,-0.16863362306338328,-0.027478388562477325,-0.08314678863457693,-0.23829863118300262,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.43448653131524395,-0.11757710822579272,0.41241554736583524,-0.3934077187560706,3,7
9,70,0.0808960893382002,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.22249002439131668,-0.35104269677668554,0,0.38728883267418407,1.8387811865281734,0,-0.43138061558453344,-2.2716784555990595,-0.0948443468537127,-0.9207850169785216,-0.3934077187560706,3,7
9,71,-0.06073016016601568,-0.09810636623338993,-0.022210844710605852,-0.029729827069921385,-0.22249002439131668,0.07430418609277059,0,0.19436563714352698,-1.0195552007854176,0,-0.42929814872810945,0.1261309970920154,-0.12327974538032278,-0.9207850169785216,-1.9231752460632143,4,4
9,61,0.916275286921443,-0.09810636623338993,-0.021709173867570472,-0.09077778314381343,0.3228901279613467,3.4770792490484195,0,0.5802120282048412,1.8387811865281734,1,-0.43013113547067905,-0.7930183351981194,0.28352708108230545,0.41241554736583524,0.07855939341194572,4,6
9,54,0.2390573832007763,-0.16863362306338328,-0.0257225406118535,-0.05007914576121873,-0.22249002439131668,0.07430418609277059,0,1.5448280058581267,-0.06677640501422066,0,-0.43138061558453344,0.8730220138885777,0.17882769304486026,-0.9207850169785216,1.7399549416158901,3,5
9,63,-0.4769819290134319,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.28458284234893294,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.044874767032242524,0.36545171022049133,-0.12255971810458174,0.41241554736583524,-0.3934077187560706,3,1
9,56,-0.16784849100930585,-0.16863362306338328,-0.027729223983995015,-0.0856904534709891,-0.164788413448878,0.4996510689622267,0,0.38728883267418407,0.8860023907569763,1,-0.3972281591391802,0.7947825499811914,-0.09314161177188417,0.41241554736583524,-0.13597111211897073,3,7
9,50,-0.006811537258319278,-0.0275791094033966,-0.02597337603337119,-0.07551579412534043,-0.2869061631143584,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.42659683747584415,-0.12325887885246968,0.41241554736583524,-0.3934077187560706,5,4
9,85,0.4540129598594593,-0.0275791094033966,-0.023715857239711986,-0.07805945896175259,-0.20818351203821542,0.4996510689622267,1,0.0014424416128698738,0.8860023907569763,1,-0.42263425478755273,-1.032996522813212,-0.10403380721699457,0.41241554736583524,-0.3934077187560706,5,7
9,69,0.10965268822230495,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.2877256458608875,-0.35104269677668554,0,-0.5773271449791014,-1.0195552007854176,1,0.23667475195627974,0.4259393629892269,-0.12327974538032278,-0.9207850169785216,-0.3934077187560706,3,7
9,79,0.45257512991525406,-0.0275791094033966,-0.023715857239711986,-0.07805945896175259,-0.22249002439131668,-0.35104269677668554,0,0.38728883267418407,0.8860023907569763,0,-0.42263425478755273,-1.0336539972998287,-0.11288913900220879,-0.9207850169785216,-0.3934077187560706,5,7
9,56,-0.0578545002776052,-0.09810636623338993,-0.016943300858734377,-0.022098832560684876,-0.28125347574361964,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.4259393629892269,-0.12229769790739353,0.41241554736583524,-0.3934077187560706,4,1
9,52,-0.5280248920327179,0.25452991791657675,0.18523004888452316,6.153919390248061,-0.09176029567095614,0.4996510689622267,0,0.19436563714352698,-0.06677640501422066,1,-0.044874767032242524,0.3601919143275581,-0.07752103471390576,0.41241554736583524,-0.3934077187560706,9,1
9,57,-0.008968282174627133,-0.16863362306338328,-0.025220869768818124,-0.08823411830740127,-0.22249002439131668,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,0,-0.3780694640600795,-0.10595749668367624,-0.1201649538729214,-0.9207850169785216,-0.3934077187560706,3,7
9,53,0.8752971335115938,-0.16863362306338328,-0.027478388562477325,-0.09077778314381343,-0.24114153888133377,-0.35104269677668554,1,-0.5773271449791014,-0.06677640501422066,1,-0.43096412221324865,-0.05533196121419161,-0.11597712098338578,0.41241554736583524,-0.3934077187560706,3,5
9,110,-0.3713014281143469,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.17732301231014916,-0.35104269677668554,1,-0.38440394944844436,-0.06677640501422066,1,-0.4276321752429703,-0.13159900166172717,-0.10631657894501802,0.41241554736583524,-1.1549910125327023,3,7
9,63,-0.10530288843637803,-0.16863362306338328,-0.027980059405512705,-0.0856904534709891,-0.27920651245760875,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.42265199055614366,-0.12218504507059838,0.41241554736583524,-0.3934077187560706,3,4
9,88,-0.09380024888273614,-0.09810636623338993,-0.02271251555364123,-0.07805945896175259,1.0686865551447973,0.07430418609277059,1,0.5802120282048412,-0.06677640501422066,1,-0.43096412221324865,-1.7858048099893242,0.08207924449910863,0.41241554736583524,1.113669082598618,4,9
9,67,-0.05210318050078425,-0.16863362306338328,-0.027729223983995015,-0.0856904534709891,-0.18741572694479486,-0.35104269677668554,0,-0.19148075391778724,-0.06677640501422066,1,0.23667475195627974,0.421994516069527,-0.11983742862643612,0.41241554736583524,-0.3934077187560706,3,7
9,65,-0.10530288843637803,-0.16863362306338328,-0.018448313387840514,-0.06788479961610391,0.8868973846796627,6.029160546265156,0,6.9466774807165255,0.8860023907569763,1,-0.43096412221324865,-2.0540544005289343,2.713009120936723,1.745616111710192,0.12146549451812917,3,7
9,41,-0.05138426552868163,-0.16863362306338328,-0.027478388562477325,-0.06788479961610391,-0.15520220889479974,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.4238837349014071,-1.0829645837960806,-0.10295812450222737,0.41241554736583524,-0.3934077187560706,3,7
9,94,0.03416661615152999,-0.09810636623338993,-0.017946642544805134,-0.022098832560684876,0.7989346297413267,0.07430418609277059,1,-0.19148075391778724,-0.06677640501422066,1,-0.43096412221324865,-0.5451504537436266,-0.001365603974284704,0.41241554736583524,-0.4738566583301643,4,7
9,82,0.20526837951195323,-0.16863362306338328,-0.020204161338464338,-0.05516647543404307,2.049640530766009,0.07430418609277059,0,0.38728883267418407,-0.06677640501422066,1,-0.43096412221324865,-1.7470138152789394,0.2062922697622311,0.41241554736583524,0.2740205206734477,3,7
9,83,-0.07942194944068376,-0.16863362306338328,-0.02597337603337119,-0.07551579412534043,0.2629327599905636,0.07430418609277059,0,0.0014424416128698738,-0.06677640501422066,1,0.23667475195627974,0.4173921946632104,-0.04191124848968817,0.41241554736583524,1.7626238618296406,3,7
9,67,-0.06288690508232353,-0.09810636623338993,-0.026725882297924258,-0.08060312379816477,-0.23017529051049432,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.4173921946632104,-0.11954754236997031,0.41241554736583524,-0.3934077187560706,4,7
9,50,-0.10530288843637803,-0.09810636623338993,-0.0021440109891907124,-0.08823411830740127,-0.23103487560419395,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.4173921946632104,-0.11937955361451497,0.41241554736583524,-0.3934077187560706,4,1
9,81,0.033447701179427365,-0.16863362306338328,-0.01593995917266362,-0.024642497397097046,-0.2827529548117367,-0.35104269677668554,0,-0.38440394944844436,-0.06677640501422066,1,0.23667475195627974,0.4160772456899765,-0.12261703502271666,0.41241554736583524,-0.3934077187560706,3,7
9,53,-0.10530288843637803,-0.16863362306338328,-0.010923250742309836,-0.09077778314381343,-0.10752923601054944,0.4996510689622267,0,-0.38440394944844436,-0.06677640501422066,1,-0.3780694640600795,-0.11779203744277658,-0.09575375767923594,0.41241554736583524,-0.3934077187560706,3,7
9,65,0.03560444609573522,-0.16863362306338328,-0.0257225406118535,-0.07805945896175259,0.07140918064485093,0.9249979518316828,0,-0.19148075391778724,-0.06677640501422066,1,-0.25103898581821665,-0.63193708597703,-0.07609194169285041,0.41241554736583524,0.25018379783667904,3,8
9,79,-0.08661109916170995,-0.16863362306338328,-0.026475046876406567,-0.08314678863457693,0.22483553017852087,0.4996510689622267,0,0.0014424416128698738,0.8860023907569763,1,-0.3780694640600795,-0.11844951192939351,0.15681099694957185,0.41241554736583524,-0.3934077187560706,3,7
9,51,0.0348855311236326,-0.16863362306338328,-0.026976717719441948,-0.08823411830740127,0.9774380231089419,0.07430418609277059,0,1.1589816147968126,1.8387811865281734,1,-0.4251332150152615,0.22212227213805283,-0.10007775126599994,0.41241554736583524,-0.0072528088004208124,3,4
9,65,-0.4935169733717921,-0.09810636623338993,-0.01945165507391127,-0.07551579412534043,-0.23322917142654892,-0.35104269677668554,1,-0.5773271449791014,-0.06677640501422066,1,-0.43096412221324865,-0.6641533358212478,-0.11521786991804549,0.41241554736583524,-0.3934077187560706,4,4
9,33,0.01044242207214357,0.6071662020665434,-0.020956667603017405,0.0287744641675585,-0.09379418210462881,1.7756917175705949,0,0.5802120282048412,-0.06677640501422066,1,-0.25103898581821665,-0.6339095094368801,-0.09370064982364716,0.41241554736583524,-1.358794993645195,14,5
9,70,0.09383655883604733,-0.16863362306338328,-0.026725882297924258,-0.08060312379816477,-0.2718974237906942,-0.35104269677668554,0,-0.38440394944844436,-0.06677640501422066,1,-0.43138061558453344,-0.5385757088774601,-0.12291444907718638,0.41241554736583524,-0.3934077187560706,3,6
9,74,0.4080024016448917,-0.16863362306338328,-0.027980059405512705,-0.09077778314381343,-0.28412689609740666,-0.35104269677668554,1,-0.38440394944844436,-0.06677640501422066,1,-0.4063910133074457,0.0886549513548644,-0.1231867704716431,0.41241554736583524,-0.3934077187560706,3,4
9,60,-0.1117731231853016,-0.16863362306338328,-0.02622421145488888,-0.09077778314381343,0.1016585554736439,0.07430418609277059,0,-0.19148075391778724,1.8387811865281734,1,-0.3780694640600795,-0.12239435884909372,0.061046312742960906,0.41241554736583524,-0.3934077187560706,3,7
9,63,0.1966413998467218,-0.16863362306338328,-0.027980059405512705,-0.09077778314381343,-0.23479839370713648,-0.35104269677668554,0,-0.38440394944844436,-0.06677640501422066,1,-0.4251332150152615,0.218834899704969,-0.11501726070457324,0.41241554736583524,0.853550844642382,3,7
9,62,-0.19157268508869227,0.04294814742659674,-0.010170744477756767,0.12034639827839659,-0.14489154672118354,-0.35104269677668554,1,1.3519048103274698,1.8387811865281734,1,-0.044874767032242524,0.34244010318890733,-0.08355027264849957,0.41241554736583524,0.7916295396368674,6,4
9,68,-0.02262766664457689,-0.16863362306338328,-0.027478388562477325,-0.09077778314381343,-0.2834582330478452,-0.35104269677668554,0,-0.5773271449791014,-1.0195552007854176,1,0.23667475195627974,0.4068726028773434,-0.12327974538032278,-0.9207850169785216,-0.3934077187560706,3,6
9,77,0.37924580276078695,-0.16863362306338328,-0.020204161338464338,-0.0856904534709891,-0.22249002439131668,-0.35104269677668554,0,0.0014424416128698738,-1.0195552007854176,0,-0.43138061558453344,-2.0198657272248663,-0.12327974538032278,-0.9207850169785216,0.38625743277343194,3,7
9,53,0.3627107584024267,-0.09810636623338993,-0.02597337603337119,-0.09077778314381343,-0.28435530511824775,-0.35104269677668554,0,-0.38440394944844436,-0.06677640501422066,1,-0.3909807585699082,-0.39787616874148735,-0.12252524871372181,0.41241554736583524,-0.3934077187560706,4,8
9,53,-0.5057385278975366,-0.0275791094033966,-0.026976717719441948,-0.03227349190633355,-0.275415097069678,0.07430418609277059,1,-0.5773271449791014,-0.06677640501422066,1,-0.044874767032242524,0.3398102052424407,-0.12117816907091943,0.41241554736583524,-0.3934077187560706,5,7
9,69,-0.006811537258319278,-0.16863362306338328,-0.027478388562477325,-0.0856904534709891,-0.28638744797160864,-0.35104269677668554,1,0.0014424416128698738,3.744338778070567,1,0.23667475195627974,0.4042427049308762,-0.10452628368640732,3.0788166760545486,-0.3934077187560706,3,7
9,54,0.6179255734988564,-0.09810636623338993,-0.010170744477756767,-0.03736082157915789,-0.20047863064053048,0.07430418609277059,1,0.0014424416128698738,0.8860023907569763,1,-0.43138061558453344,-0.5431780302837766,-0.08046176240079601,0.41241554736583524,-0.3934077187560706,4,6
9,60,-0.5589382358331304,-0.0275791094033966,-0.02246168013212354,-0.07805945896175259,-0.2837250008355451,-0.35104269677668554,1,-0.5773271449791014,-0.06677640501422066,1,-0.044874767032242524,0.33915273075582403,-0.12315111248109831,0.41241554736583524,-0.3934077187560706,5,7
9,27,0.007566762183733095,-0.16863362306338328,-0.021458338446052785,-0.0526228105976309,-0.22249002439131668,0.07430418609277059,0,-0.38440394944844436,-1.0195552007854176,0,-0.43138061558453344,-0.7838136923854857,-0.12327974538032278,-0.9207850169785216,-0.3934077187560706,3,5
9,80,-0.28575054643413533,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.22979170284190625,-0.35104269677668554,1,-0.5773271449791014,0.8860023907569763,1,-0.3972281591391802,0.7717709429496074,-0.10543754344477363,1.745616111710192,-0.3934077187560706,3,7
9,41,-0.021908751672474268,-0.09810636623338993,-0.017695807123287444,-0.07805945896175259,-0.11217151859062098,0.4996510689622267,0,0.5802120282048412,0.8860023907569763,1,-0.3972281591391802,0.7717709429496074,-0.08080473944318402,1.745616111710192,-0.7152034770524454,4,7
9,65,-0.014000686979345464,-0.16863362306338328,-0.026725882297924258,-0.08823411830740127,-0.05784940218745882,0.07430418609277059,0,0.38728883267418407,0.8860023907569763,1,-0.42263425478755273,-1.0566656043314129,0.0689331999183055,0.41241554736583524,-0.3934077187560706,3,7
9,58,-0.0851732692175047,-0.09810636623338993,-0.027729223983995015,-0.0856904534709891,5.147622695436194,-0.35104269677668554,0,-0.19148075391778724,-1.0195552007854176,1,-0.42929814872810945,0.09325727276118098,-0.12327974538032278,-0.9207850169785216,0.6012337159781788,4,6
9,55,0.17147937582313014,-0.16863362306338328,-0.027729223983995015,-0.08314678863457693,-0.18784639128180056,0.07430418609277059,0,-0.5773271449791014,-0.06677640501422066,1,-0.3780694640600795,-0.1309415271751108,-0.11979067703883298,0.41241554736583524,-0.3934077187560706,3,7
9,42,-0.09380024888273614,-0.0275791094033966,-0.001893175567673023,-0.09077778314381343,-0.18554399348011624,1.7756917175705949,0,-0.38440394944844436,-0.06677640501422066,1,-0.3780694640600795,-0.1309415271751108,-0.1037834088833913,0.41241554736583524,-0.3934077187560706,5,1
9,37,-0.2778424817410065,-0.16863362306338328,-0.027729223983995015,-0.0856904534709891,-0.2858757071501059,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.3972281591391802,0.7678260960299068,-0.1227796090462745,0.41241554736583524,-0.3934077187560706,3,7
9,62,-0.10530288843637803,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.266270018334476,-0.35104269677668554,1,-0.5773271449791014,-1.0195552007854176,1,0.23667475195627974,0.398982909037943,-0.12327974538032278,-0.9207850169785216,-0.3934077187560706,3,4
9,62,-0.05569775536129735,-0.16863362306338328,-0.027729223983995015,-0.0856904534709891,-0.27796246790516516,-0.35104269677668554,1,0.0014424416128698738,0.8860023907569763,1,-0.42263425478755273,-1.0606104512511132,-0.12081498583388937,0.41241554736583524,-0.3934077187560706,3,7
9,57,0.1463173517995385,-0.09810636623338993,-0.014936617486592864,-0.09077778314381343,0.5026436684124969,0.07430418609277059,0,0.19436563714352698,-0.06677640501422066,1,-0.43013113547067905,-0.5970909381863454,0.11351361209716547,1.745616111710192,-0.5650321240389258,4,7
9,83,-0.05354101044498949,-0.16863362306338328,-0.026976717719441948,-0.09077778314381343,-0.28582688690137653,-0.35104269677668554,0,-0.5773271449791014,-1.0195552007854176,1,0.23667475195627974,0.3950380621182425,-0.12327974538032278,-0.9207850169785216,-0.3934077187560706,3,7
9,54,-0.02047092172826903,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,1.992016945042522,-0.35104269677668554,0,0.0014424416128698738,-0.06677640501422066,1,0.23667475195627974,0.3950380621182425,0.16412009261145957,0.41241554736583524,0.5076204044737789,3,7
9,73,-0.10530288843637803,-0.0275791094033966,-0.017194136280252067,-0.009380508378624032,0.13383022759615668,0.9249979518316828,0,-0.19148075391778724,1.8387811865281734,1,-0.42263425478755273,-1.064555298170813,0.07499479417765295,3.0788166760545486,0.12146549451812917,4,7
9,71,-0.06288690508232353,-0.16863362306338328,-0.027478388562477325,-0.09077778314381343,-0.28628283315290276,-0.35104269677668554,0,-0.5773271449791014,-1.0195552007854176,1,0.23667475195627974,0.3943805876316258,-0.12327974538032278,-0.9207850169785216,-0.3934077187560706,3,6
9,74,-0.054978840389194726,-0.16863362306338328,-0.026976717719441948,-0.08823411830740127,-0.28437622808198887,-0.35104269677668554,0,-0.38440394944844436,-1.0195552007854176,1,0.23667475195627974,0.3937231131450092,-0.12327974538032278,-0.9207850169785216,-0.3934077187560706,3,4
9,50,-0.3317611046487029,-0.16863362306338328,-0.024468363504265053,-0.05516647543404307,-0.277269394731239,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.044874767032242524,0.328633138969957,-0.12145207526495591,0.41241554736583524,-0.3934077187560706,3,7
9,62,1.9126914382556723,-0.16863362306338328,-0.027729223983995015,-0.08823411830740127,-0.22249002439131668,-0.35104269677668554,0,-0.38440394944844436,-1.0195552007854176,0,0.23667475195627974,0.3930656386583925,-0.12327974538032278,-0.9207850169785216,-0.3934077187560706,3,7
9,36,-0.023346581616679508,-0.09810636623338993,-0.005655706890438362,-0.08314678863457693,0.026348962857778914,0.9249979518316828,0,-0.38440394944844436,-0.06677640501422066,1,-0.42263425478755273,-1.0685001450905134,-0.07760951935710944,0.41241554736583524,-1.5566397935717613,3,7
9,69,-0.057135585305502584,-0.09810636623338993,-0.017194136280252067,-0.07042846445251609,-0.2735695173096758,0.07430418609277059,1,0.7731352237354984,1.8387811865281734,1,0.23667475195627974,0.3891207917386926,0.7670473198032646,0.41241554736583524,-0.3934077187560706,4,1
9,82,-0.09308133391063352,-0.09810636623338993,-0.017695807123287444,-0.09077778314381343,0.2608282585542644,0.4996510689622267,0,-0.19148075391778724,0.8860023907569763,1,-0.41138893376286323,-0.4984697651938417,0.08259245542969,0.41241554736583524,-0.3934077187560706,4,4
9,86,-0.10530288843637803,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.2855601191136766,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.3891207917386926,-0.12272665032698392,0.41241554736583524,-0.3934077187560706,3,6
9,69,-0.04275728586345021,-0.16863362306338328,-0.023465021818194296,-0.04244815125198223,-0.22249002439131668,-0.35104269677668554,0,0.38728883267418407,0.8860023907569763,0,-0.43138061558453344,-0.018513389963656438,0.10284196792690602,-0.9207850169785216,-0.20411609562305807,3,7
9,92,-0.565408470582054,-0.16863362306338328,-0.022210844710605852,-0.029729827069921385,-0.25569171658300405,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.044874767032242524,0.3233733430770232,-0.11857090962893858,0.41241554736583524,-0.3934077187560706,3,7
9,45,-0.5172411674511785,-0.16863362306338328,-0.027729223983995015,-0.0856904534709891,-0.09982871356364385,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,-0.044874767032242524,0.32140091961717326,-0.09470884648964258,0.41241554736583524,-0.3934077187560706,3,6
9,55,-0.06144907513811829,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.0884108778920576,-0.35104269677668554,0,-0.5773271449791014,0.8860023907569763,1,0.23667475195627974,0.3864908937922254,-0.12128263377655243,1.745616111710192,-0.3934077187560706,3,7
9,69,-0.09020567402222304,-0.16863362306338328,-0.027980059405512705,-0.08823411830740127,-0.2849463788439357,-0.35104269677668554,0,-0.5773271449791014,-0.06677640501422066,1,0.23667475195627974,0.38583341930560877,-0.12308362643232654,0.41241554736583524,-0.3934077187560706,3,7
