pr_id,repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,author_contributions,review_time,num_approvals,review_sentiment_score,security_issues,code_quality_issues,code_quality_rate
31309,spring-framework,23,174,1,4,45,,1,FALSE,2,0,FALSE,1,66.73333333333333,,0,0,0.099583333,,No major code quality issues found.,good
31306,spring-framework,67,0,1,8,2,,1,FALSE,4,0,FALSE,1,66.73333333333333,,0,0,0.1,,No major code quality issues found.,good
31305,spring-framework,21,205,3,3,4,,1,FALSE,2,0,FALSE,5,68.86666666666666,,0,0,0.030357143,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",great
31302,spring-framework,70,37,9,344,16,,11,FALSE,0,0,FALSE,0,137.06666666666666,,0,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
31301,spring-framework,66,1581,9,344,16,,5,FALSE,4,2,FALSE,0,137.06666666666666,,2.3780555555555556,0,0.078472222,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
31292,spring-framework,47,12,2,12,1,,1,FALSE,1,0,FALSE,68,169.4,,0,0,-0.1,,"No major code quality issues found.
No major code quality issues found.",medium
31291,spring-framework,60,104,1,7,1,,1,FALSE,2,1,FALSE,68,169.4,,11.818888888888889,0,0,,No major code quality issues found.,medium
31284,spring-framework,27,0,1,1,1,,1,FALSE,3,0,FALSE,0,50.06666666666667,,0,0,-0.4,,No major code quality issues found.,good
31282,spring-framework,68,281,1,5,12,,1,FALSE,0,0,FALSE,2,83.83333333333333,,0,0,0,,No major code quality issues found.,best
31279,spring-framework,54,309,1,24,17,,2,FALSE,1,0,FALSE,0,64.93333333333334,,0,0,0.3125,,No major code quality issues found.,not bad
31267,spring-framework,29,0,1,15,25,,1,FALSE,6,2,FALSE,1,66.53333333333333,,36.25083333333333,0,0.1,,No major code quality issues found.,best
31264,spring-framework,53,1170,1,1,9,,5,FALSE,4,2,FALSE,1,16.466666666666665,,17.05,0,0.1,,No major code quality issues found.,the best
31262,spring-framework,87,282,1,7,1,,2,FALSE,4,0,FALSE,0,46.333333333333336,,0,0,0.23125,,No major code quality issues found.,not bad
31253,spring-framework,42,0,1,3,6,,1,FALSE,3,0,FALSE,1,66.5,,0,0,0.27222222222222225,,No major code quality issues found.,good
31248,spring-framework,101,1492,4,55,0,,3,FALSE,5,1,FALSE,1,41.8,,516.4605555555556,1,0.7282828282828282,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
31245,spring-framework,80,158,17,22,22,,2,FALSE,1,0,FALSE,4,51.4,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",the best
31244,spring-framework,43,453,1,2,2,,2,FALSE,5,0,FALSE,4,51.4,,0,0,1.217857142857143,,No major code quality issues found.,not bad
31235,spring-framework,43,0,1,1,1,0.9461111111111111,1,FALSE,3,2,TRUE,1,36.03333333333333,,2.758611111111111,1,0.2263888888888889,,No major code quality issues found.,the best
31234,spring-framework,80,363,2,12,0,25.644444444444446,1,FALSE,0,0,TRUE,24,153.36666666666667,,0,0,0,,"No major code quality issues found.
No major code quality issues found.",great
31227,spring-framework,73,0,1,14,2,12.038333333333334,1,FALSE,3,0,TRUE,68,169.13333333333333,,0,0,-0.317083333,,No major code quality issues found.,the best
31226,spring-framework,49,0,1,1,1,,1,FALSE,3,0,FALSE,0,75.9,,0,0,0.1,,No major code quality issues found.,best
31202,spring-framework,70,1384,3,48,3,,2,FALSE,3,3,FALSE,1,172.33333333333334,,1203.5805555555555,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
31197,spring-framework,60,114,1,1,1,,1,FALSE,1,0,FALSE,0,78.23333333333333,,0,0,0.18333333333333335,,No major code quality issues found.,good
31195,spring-framework,88,234,2,60,2,,2,FALSE,1,0,FALSE,9,172.13333333333333,,0,0,0.5208333333333334,,"No major code quality issues found.
No major code quality issues found.",medium
31188,spring-framework,50,1904,1,96,1,,1,FALSE,8,0,FALSE,1,47.6,,0,0,0.4255952380952381,,No major code quality issues found.,the best
31186,spring-framework,65,145,7,75,29,,1,FALSE,1,0,FALSE,0,107.33333333333333,,0,0,-0.046875,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",great
31175,spring-framework,67,256,1,1,1,,1,FALSE,3,0,FALSE,4,51.06666666666667,,0,0,0.48333333333333334,,No major code quality issues found.,best
31174,spring-framework,59,94,1,2,0,,1,FALSE,0,0,FALSE,192,145.66666666666666,,0,0,0,,No major code quality issues found.,best
31164,spring-framework,78,411,5,97,164,,3,FALSE,2,1,FALSE,2,119.9,,104.01027777777777,0,0.2,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
31158,spring-framework,44,0,1,2,1,,1,FALSE,2,1,FALSE,0,66.03333333333333,,0.33055555555555555,0,0.1,,No major code quality issues found.,not bad
31145,spring-framework,17,37,1,1,1,,1,FALSE,5,0,FALSE,1,23.566666666666666,,0,0,0.35624999999999996,,No major code quality issues found.,the best
31133,spring-framework,69,594,2,134,51,290.71194444444444,1,FALSE,0,0,TRUE,3,36.833333333333336,,0,0,0,,No major code quality issues found.,good
31132,spring-framework,82,108,1,1,1,,1,FALSE,4,2,FALSE,0,68.73333333333333,,23.941666666666663,0,0.1,,No major code quality issues found.,great
31129,spring-framework,28,183,1,14,2,,1,FALSE,1,0,FALSE,0,39.4,,0,0,0.2,,No major code quality issues found.,the best
31125,spring-framework,59,315,1,51,6,,1,FALSE,3,0,FALSE,0,80.63333333333334,,0,0,0.35,,No major code quality issues found.,great
31123,spring-framework,106,556,2,133,13,,1,FALSE,4,0,FALSE,0,46.333333333333336,,0,0,0.44999999999999996,,No major code quality issues found.,not bad
31121,spring-framework,98,108,3,8,1,,1,FALSE,1,0,FALSE,68,168.56666666666666,,0,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
31115,spring-framework,69,195,3,3,3,,1,FALSE,3,1,FALSE,4,54.13333333333333,,27.33,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
31113,spring-framework,81,87,2,31,4,,1,FALSE,2,0,FALSE,68,168.5,,0,0,-0.05,,"No major code quality issues found.
No major code quality issues found.",medium
31104,spring-framework,66,72,2,23,0,,1,FALSE,2,0,FALSE,3,63.2,,0,0,0.7,,"No major code quality issues found.
No major code quality issues found.",medium
31101,spring-framework,50,249,2,54,14,,1,FALSE,3,0,FALSE,0,65.43333333333334,,0,0,0.0725,,"No major code quality issues found.
No major code quality issues found.",the best
31084,spring-framework,63,28,2,12,10,1.3691666666666666,1,FALSE,1,0,TRUE,9,171.46666666666667,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.",the best
31083,spring-framework,104,63,2,19,1,,1,FALSE,2,0,FALSE,68,168.36666666666667,,0,0,0.2333333333333333,,"No major code quality issues found.
No major code quality issues found.",best
31080,spring-framework,42,429,5,44,2,,1,FALSE,4,0,FALSE,0,46.1,,0,0,0.2,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
31076,spring-framework,40,158,4,7,7,,1,FALSE,3,0,FALSE,1,30.5,,0,0,0.125,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",great
31075,spring-framework,51,211,2,43,8,,1,FALSE,2,0,FALSE,0,46.03333333333333,,0,0,0.1,,"No major code quality issues found.
No major code quality issues found.",good
31029,spring-framework,54,501,1,0,6,,1,FALSE,4,0,FALSE,0,40.9,,0,0,0.23750000000000002,,No major code quality issues found.,great
31016,spring-framework,54,21,1,6,6,,1,FALSE,1,0,FALSE,4,53.56666666666667,,0,0,0.2,,No major code quality issues found.,not bad
31012,spring-framework,118,731,1,4,5,,1,FALSE,5,1,FALSE,0,33.03333333333333,,210.5175,0,0.17500000000000002,,No major code quality issues found.,not bad
31006,spring-framework,58,0,1,2,2,3.5030555555555556,1,FALSE,1,0,TRUE,4,53.5,,0,0,0.18333333333333335,,No major code quality issues found.,best
30995,spring-framework,64,896,1,4,0,,1,FALSE,2,0,FALSE,1,57.96666666666667,,0,0,0.3833333333333333,,No major code quality issues found.,not bad
30993,spring-framework,39,44,2,2,10,,1,FALSE,1,0,FALSE,5,67.13333333333334,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.",best
30988,spring-framework,49,2233,7,642,0,,4,FALSE,3,0,FALSE,0,35.233333333333334,,0,0,0.001420455,,"No major code quality issues found.
No major code quality issues found.",best
30971,spring-framework,82,0,1,21,0,,1,FALSE,5,0,FALSE,1,57.86666666666667,,0,0,0.9513888888888888,,No major code quality issues found.,best
30963,spring-framework,61,187,1,2,2,,1,FALSE,1,0,FALSE,5,66.9,,0,0,0,,No major code quality issues found.,great
30957,spring-framework,19,85,1,1,1,,1,FALSE,1,0,FALSE,0,5.9,,0,0,-0.05,,No major code quality issues found.,the best
30942,spring-framework,82,203,2,19,1,,1,FALSE,1,0,FALSE,18,147.7,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.",good
30934,spring-framework,59,370,1,1,1,,1,FALSE,1,0,FALSE,4,53.03333333333333,,0,0,0.18333333333333335,,No major code quality issues found.,not bad
30928,spring-framework,55,1067,1,3,1,,1,FALSE,1,0,FALSE,0,45.96666666666667,,0,0,0.068181818,,No major code quality issues found.,good
30904,spring-framework,59,82,1,2,11,,1,FALSE,1,0,FALSE,192,144,,0,0,0.25,,No major code quality issues found.,best
30903,spring-framework,47,548,2,10,4,,2,FALSE,1,0,FALSE,0,45.766666666666666,,0,0,-0.181818182,,"No major code quality issues found.
No major code quality issues found.",good
30896,spring-framework,47,287,1,2,2,,1,FALSE,1,0,FALSE,192,143.93333333333334,,0,0,0.875,,No major code quality issues found.,great
30893,spring-framework,90,106,4,8,0,,1,FALSE,1,0,FALSE,192,143.9,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30891,spring-framework,54,430,2,15,4,,1,FALSE,7,0,FALSE,0,32.93333333333333,,0,0,0.5661585884353741,,"No major code quality issues found.
No major code quality issues found.",great
30839,spring-framework,53,35,1,4,4,,1,FALSE,3,0,FALSE,1,4.2,,0,0,0.2833333333333333,,No major code quality issues found.,not bad
30838,spring-framework,45,1684,3,94,33,,3,FALSE,1,0,FALSE,4,117.96666666666667,,0,0,0.25,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30825,spring-framework,64,256,1,1,1,,1,FALSE,1,0,FALSE,4,49,,0,0,0.1096153846153846,,No major code quality issues found.,best
30820,spring-framework,63,125,1,7,7,,2,FALSE,3,0,FALSE,192,143.6,,0,0,0.2,,No major code quality issues found.,not bad
30803,spring-framework,52,240,2,2,3,,1,FALSE,1,0,FALSE,18,146.96666666666667,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.",best
30798,spring-framework,46,0,1,1,1,,1,FALSE,1,0,FALSE,1,103.13333333333334,,0,0,0.2263888888888889,,No major code quality issues found.,medium
30793,spring-framework,66,181,1,1,1,,1,FALSE,4,0,FALSE,4,48.9,,0,0,-0.170833333,,No major code quality issues found.,best
30788,spring-framework,64,147,2,46,3,,1,FALSE,3,1,FALSE,2,151.06666666666666,,0.069722222,0,0,,"No major code quality issues found.
No major code quality issues found.",best
30786,spring-framework,58,1286,1,9,5,,1,FALSE,2,0,FALSE,0,56.6,,0,0,0.30000000000000004,,No major code quality issues found.,good
30785,spring-framework,15,49,10,12,12,0.075833333,1,FALSE,1,0,TRUE,192,143.43333333333334,,0,0,0.25,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30776,spring-framework,55,509,1,2,2,8.297222222222222,1,FALSE,3,0,TRUE,1,73.13333333333334,,0,0,0.31607142857142856,,No major code quality issues found.,best
30772,spring-framework,73,894,3,136,9,,2,FALSE,1,0,FALSE,24,150.76666666666668,,0,0,0.1,,"No major code quality issues found.
No major code quality issues found.",medium
30762,spring-framework,46,95,1,2,2,,1,FALSE,1,0,FALSE,68,166.53333333333333,,0,0,0.18333333333333335,,No major code quality issues found.,best
30759,spring-framework,92,598,1,1,1,,1,FALSE,4,0,FALSE,0,128.2,,0,0,0.775,,No major code quality issues found.,best
30749,spring-framework,71,199,2,16,1,,1,FALSE,1,0,FALSE,0,73.36666666666666,,0,0,0.19,,"No major code quality issues found.
No major code quality issues found.",good
30746,spring-framework,96,199,1,1,1,,2,FALSE,1,0,FALSE,4,52.1,,0,0,0.07,,No major code quality issues found.,good
30744,spring-framework,60,298,3,142,11,,2,FALSE,13,2,FALSE,1,105.4,,1210.4586111111112,1,0.43333333333333335,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",great
30743,spring-framework,33,44,4,7,7,,1,FALSE,1,0,FALSE,192,143.23333333333332,,0,0,0.2,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",great
30737,spring-framework,61,397,6,387,168,,1,FALSE,3,0,FALSE,0,39.9,,0,0,0.1,,"No major code quality issues found.
No major code quality issues found.",best
30728,spring-framework,59,40,4,200,1,,3,FALSE,4,1,FALSE,17,123.4,,135.03666666666666,1,0,,No major code quality issues found.,best
30724,spring-framework,58,1707,9,252,28,,1,FALSE,4,0,FALSE,5712,169.66666666666666,,0,0,0.15997474747474746,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30710,spring-framework,86,177,4,12,11,,1,FALSE,5,0,FALSE,18,146.53333333333333,,0,0,1.07,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30709,spring-framework,66,571,2,25,13,,1,FALSE,1,0,FALSE,18,146.53333333333333,,0,0,0.2,,"No major code quality issues found.
No major code quality issues found.",great
30703,spring-framework,46,0,2,36,10,,1,FALSE,0,1,FALSE,17,123.33333333333333,,17.650555555555556,0,0,,"No major code quality issues found.
No major code quality issues found.",not bad
30696,spring-framework,69,42,2,3,2,,2,FALSE,4,2,FALSE,0,76.5,,239.0038888888889,1,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.",not bad
30691,spring-framework,6,23,16,33,36,,1,FALSE,1,0,FALSE,192,143.06666666666666,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30671,spring-framework,47,193,3,204,65,,3,FALSE,9,0,FALSE,2,117.2,,0,0,0.6279166666666667,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",great
30668,spring-framework,79,1288,1,27,0,162.67361111111111,3,FALSE,6,0,TRUE,1,121.56666666666666,,0,0,0.7532142857142857,,No major code quality issues found.,the best
30659,spring-framework,40,482,3,87,0,,2,FALSE,3,0,FALSE,0,76.3,,0,0,0.1669034090909091,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30654,spring-framework,58,5844,3,46,1,,1,FALSE,8,0,FALSE,0,136.16666666666666,,0,0,0.3706845238095238,,"No major code quality issues found.
No major code quality issues found.",best
30646,spring-framework,46,0,1,1,1,,1,FALSE,1,0,FALSE,2,135.73333333333332,,0,0,0.18333333333333335,,No major code quality issues found.,great
30636,spring-framework,52,196,2,23,0,,1,FALSE,4,0,FALSE,2,12.033333333333333,,0,0,0.2,,"No major code quality issues found.
No major code quality issues found.",good
30624,spring-framework,50,66,1,1,1,,1,FALSE,1,0,FALSE,192,142.7,,0,0,0.18333333333333335,,No major code quality issues found.,the best
30620,spring-framework,59,302,1,9,9,,1,FALSE,1,1,FALSE,23,141.46666666666667,,0.9822222222222222,1,0,,No major code quality issues found.,the best
30619,spring-framework,60,1461,2,21,8,90.37055555555555,2,FALSE,3,0,TRUE,23,141.46666666666667,,0,0,0.10319940476190474,,"No major code quality issues found.
No major code quality issues found.",best
30609,spring-framework,67,85,1,9,0,,1,FALSE,2,0,FALSE,192,142.66666666666666,,0,0,0.2916666666666667,,No major code quality issues found.,great
30601,spring-framework,71,77,1,2,0,,1,FALSE,3,0,FALSE,1,50.7,,0,0,0.35,,No major code quality issues found.,great
30598,spring-framework,30,0,1,1,1,,1,FALSE,1,0,FALSE,2,120.1,,0,0,0.18333333333333335,,No major code quality issues found.,great
30593,spring-framework,49,67,1,1,1,,1,FALSE,2,0,FALSE,1,56.233333333333334,,0,0,0.6875,,No major code quality issues found.,best
30587,spring-framework,61,26,1,1,3,,1,FALSE,3,0,FALSE,1,73.3,,0,0,0.027083333333333348,,No major code quality issues found.,best
30554,spring-framework,73,0,1,3,3,,1,FALSE,0,0,FALSE,2,75.06666666666666,,0,0,0,,No major code quality issues found.,good
30546,spring-framework,50,18,3,49,6,22.871944444444445,3,FALSE,5,1,TRUE,1,67.6,,1.956388888888889,0,0.13333333333333333,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30543,spring-framework,44,12,1,1,1,,1,FALSE,3,0,FALSE,1,67.6,,0,0,0.3263888888888889,,No major code quality issues found.,best
30537,spring-framework,63,105,1,0,2,,1,FALSE,3,0,FALSE,0,119.4,,0,0,0.3263888888888889,,No major code quality issues found.,not bad
30534,spring-framework,63,174,2,35,3,4405.2875,1,FALSE,2,0,TRUE,68,165.36666666666667,,0,0,0.2,,"No major code quality issues found.
No major code quality issues found.",good
30530,spring-framework,59,0,4,1091,0,47.02027777777778,5,FALSE,4,1,TRUE,88,111.76666666666667,,19.92861111111111,0,0.2645238095238095,,"No major code quality issues found.
No major code quality issues found.",good
30512,spring-framework,51,86,1,6,0,,1,FALSE,1,0,FALSE,192,142.1,,0,0,0.25,,No major code quality issues found.,best
30497,spring-framework,75,125,2,29,0,,3,FALSE,8,2,FALSE,2,124.5,,0.7333333333333333,1,0.2263888888888889,,"No major code quality issues found.
No major code quality issues found.",medium
30490,spring-framework,55,159,1,16,8,,1,FALSE,4,0,FALSE,68,165.1,,0,0,0.5260416666666666,,No major code quality issues found.,not bad
30462,spring-framework,72,85,4,55,8,,1,FALSE,3,0,FALSE,68,164.93333333333334,,0,0,0.24188034188034188,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",not bad
30459,spring-framework,53,0,5,6,14,,1,FALSE,1,0,FALSE,1,112.93333333333334,,0,0,0.10000000000000002,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30458,spring-framework,68,0,4,5,5,,1,FALSE,1,0,FALSE,1,112.93333333333334,,0,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30457,spring-framework,36,0,9,35,28,,1,FALSE,1,0,FALSE,1,112.93333333333334,,0,0,0.2,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",medium
30456,spring-framework,48,0,1,1,1,,1,FALSE,2,0,FALSE,1,112.93333333333334,,0,0,-0.05,,No major code quality issues found.,great
30433,spring-framework,66,0,1,12,2,,4,FALSE,2,0,FALSE,4,97.43333333333334,,0,0,0.033333333333333326,,No major code quality issues found.,good
30425,spring-framework,28,0,1,1,1,0.2825,1,FALSE,0,0,TRUE,35,154.9,,0,0,0,,No major code quality issues found.,medium
30423,spring-framework,61,115,1,5,8,,1,FALSE,0,0,FALSE,192,141.53333333333333,,0,0,0,,No major code quality issues found.,not bad
30420,spring-framework,60,715,2,279,10,,1,FALSE,1,0,FALSE,88,111.13333333333334,,0,0,0,,No major code quality issues found.,medium
30419,spring-framework,17,0,1,2,1,,1,FALSE,1,0,FALSE,0,70.5,,0,0,0.30833333333333335,,No major code quality issues found.,good
30418,spring-framework,30,0,1,2,1,,2,FALSE,0,0,FALSE,0,70.46666666666667,,0,0,0,,No major code quality issues found.,good
30403,spring-framework,106,15,6,33,15,,2,FALSE,0,1,FALSE,17,121.63333333333334,,46.39388888888889,1,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30391,spring-framework,40,42,1,8,8,,1,FALSE,3,0,FALSE,0,85.46666666666667,,0,0,-0.15,,No major code quality issues found.,great
30369,spring-framework,65,242,1,34,6,1.4469444444444444,1,FALSE,0,1,TRUE,88,110.8,,1.2622222222222221,1,0,,No major code quality issues found.,good
30365,spring-framework,47,133,2,4,4,3.1616666666666666,1,FALSE,1,0,TRUE,4,38.36666666666667,,0,0,0.18888888888888888,,"No major code quality issues found.
No major code quality issues found.",best
30361,spring-framework,45,294,1,12,35,77.52833333333334,2,FALSE,1,1,TRUE,3,59.03333333333333,,77.23166666666667,1,0,,No major code quality issues found.,great
30358,spring-framework,66,158,1,1,1,,1,FALSE,1,1,FALSE,1,55.06666666666667,,93.54055555555556,1,0.21058201058201056,,No major code quality issues found.,the best
30357,spring-framework,6,146,1,1,1,,1,FALSE,0,0,FALSE,192,141.03333333333333,,0,0,0,,No major code quality issues found.,not bad
30338,spring-framework,66,3034,40,3109,227,,2,FALSE,4,0,FALSE,0,135.43333333333334,,0,0,0.30208333333333337,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30308,spring-framework,71,128,1,4,0,,1,FALSE,1,0,FALSE,192,140.73333333333332,,0,0,0.25,,No major code quality issues found.,best
30304,spring-framework,76,645,2,58,6,,1,FALSE,1,0,FALSE,1,64.46666666666667,,0,0,0.15000000000000002,,"No major code quality issues found.
No major code quality issues found.",good
30300,spring-framework,76,58,2,35,0,,1,FALSE,7,2,FALSE,68,163.8,,113.01805555555555,0,-0.042361111,,"No major code quality issues found.
No major code quality issues found.",good
30297,spring-framework,26,42,1,22,25,,1,FALSE,2,0,FALSE,0,50.13333333333333,,0,0,0.1,,No major code quality issues found.,not bad
30296,spring-framework,26,29,1,22,25,,1,FALSE,2,0,FALSE,0,50.13333333333333,,0,0,0.1,,No major code quality issues found.,not bad
30295,spring-framework,36,248,1,3,1,,3,FALSE,1,0,FALSE,1,71.9,,0,0,-0.183333333,,No major code quality issues found.,not bad
30294,spring-framework,75,57,2,12,3,,1,FALSE,1,2,FALSE,68,163.8,,130.67777777777778,0,-0.010858586,,"No major code quality issues found.
No major code quality issues found.",good
30283,spring-framework,73,433,3,76,125,,3,FALSE,3,1,FALSE,2,114.13333333333334,,41.312222222222225,1,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",not bad
30282,spring-framework,35,0,2,28,26,,7,FALSE,12,2,FALSE,1,111.73333333333333,,1365.931111111111,1,0.69316829,,"No major code quality issues found.
No major code quality issues found.",not bad
30271,spring-framework,77,111,1,3,2,,3,FALSE,1,0,FALSE,2,66.66666666666667,,0,0,0.18333333333333335,,No major code quality issues found.,good
30267,spring-framework,9,336,7,21,21,,1,FALSE,2,0,FALSE,0,81.53333333333333,,0,0,0.12222222222222223,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",great
30264,spring-framework,61,155,2,6,0,,1,FALSE,3,0,FALSE,2,48.166666666666664,,0,0,0.38333333333333336,,"No major code quality issues found.
No major code quality issues found.",best
30263,spring-framework,82,66,2,83,13,,1,FALSE,1,0,FALSE,2,48.166666666666664,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.",great
30260,spring-framework,46,180,4,57,13,,1,FALSE,2,0,FALSE,2,48.13333333333333,,0,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30257,spring-framework,74,105,1,12,2,,2,FALSE,5,0,FALSE,0,0,,0,0,0.25,,No major code quality issues found.,not bad
30254,spring-framework,49,69,1,4,3,,1,FALSE,3,0,FALSE,4,70.5,,0,0,0.3416666666666667,,No major code quality issues found.,medium
30252,spring-framework,38,921,2,17,1,,1,FALSE,1,1,FALSE,1,87.86666666666666,,416.23583333333335,0,0,,"No major code quality issues found.
No major code quality issues found.",the best
30251,spring-framework,46,88,3,62,60,,1,FALSE,1,0,FALSE,4,70.5,,0,0,0.37222222222222223,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",great
30238,spring-framework,66,938,2,73,69,120.1036111111111,2,FALSE,1,1,TRUE,88,109.96666666666667,,116.94444444444444,1,0,,"No major code quality issues found.
No major code quality issues found.",great
30233,spring-framework,68,1778,8,490,37,,2,FALSE,4,1,FALSE,2,48.1,,4203.134722222222,0,0.6625,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30231,spring-framework,59,873,5,38,1,6092.405555555555,1,FALSE,1,0,TRUE,2,74.73333333333333,,0,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30223,spring-framework,45,1214,4,4,4,,1,FALSE,0,0,FALSE,10,140.03333333333333,,0,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30218,spring-framework,74,768,2,2,2,,1,FALSE,1,0,FALSE,10,140,,0,0,0.25,,"No major code quality issues found.
No major code quality issues found.",best
30209,spring-framework,25,36,3,5,5,,1,FALSE,1,0,FALSE,192,140.26666666666668,,0,0,0.25,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30207,spring-framework,45,904,6,491,24,,1,FALSE,2,0,FALSE,28,150.76666666666668,,0,0,0.44553571428571426,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",good
30192,spring-framework,55,1047,6,31,26,,1,FALSE,6,2,FALSE,10,139.9,,282.9802777777778,0,0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30189,spring-framework,54,128,1,65,95,,1,FALSE,2,0,FALSE,4,70.3,,0,0,0.13333333333333333,,No major code quality issues found.,not bad
30183,spring-framework,45,110,1,1,1,,1,FALSE,4,0,FALSE,1,70.93333333333334,,0,0,1.3197916666666667,,No major code quality issues found.,the best
30180,spring-framework,75,425,6,181,0,,2,FALSE,5,0,FALSE,2,74.53333333333333,,0,0,0.71875,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30172,spring-framework,56,46,4,27,15,,4,FALSE,6,0,FALSE,1,47.766666666666666,,0,0,-0.125,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30170,spring-framework,26,165,3,7,7,,1,FALSE,1,0,FALSE,192,140.1,,0,0,0.18333333333333335,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",best
30169,spring-framework,67,288,2,29,1,498.1961111111111,1,FALSE,0,0,TRUE,88,109.7,,0,0,0,,"No major code quality issues found.
No major code quality issues found.",bad
